編號,案件類型,發生日期,發生時段,發生地點,定位地點,lat,lon
1455,住宅竊盜,1060427,01~03,台北市萬華區長沙街2段181~210號,台北市萬華區長沙街2段181 號,25.0408445,121.501325
1456,住宅竊盜,1060427,10~12,台北市士林區富洲里延平北路8段181~210號,台北市士林區富洲里延平北路8段181 號,25.1058438,121.4814149
1457,住宅竊盜,1060427,13~15,台北市文山區萬祥里景明街14巷1~30號,台北市文山區萬祥里景明街14巷1 號,25.0019413,121.5411407
1458,住宅竊盜,1060427,19~21,台北市士林區天玉里11鄰天母北路28巷1~30號,台北市士林區天玉里11鄰天母北路28巷1 號,25.1201246,121.525926
1459,住宅竊盜,1060429,01~03,台北市南港區成福里東新街91~120號,台北市南港區成福里東新街91 號,25.0465831,121.5891096
1460,住宅竊盜,1060429,04~06,台北市大安區臥龍里臥龍街60巷1~30號,台北市大安區臥龍里臥龍街60巷1 號,25.0216646,121.5474423
1461,住宅竊盜,1060501,04~06,台北市內湖區內湖路1段91巷92弄31~60號,台北市內湖區內湖路1段91巷92弄31 號,25.088204,121.564985
1462,住宅竊盜,1060501,22~24,台北市內湖區民權東路6段190巷61弄1~30號,台北市內湖區民權東路6段190巷61弄1 號,25.066264,121.5945904
1463,住宅竊盜,1060501,22~24,台北市中山區林森北路159巷31~60號,台北市中山區林森北路159巷31 號,25.051594,121.52644
1464,住宅竊盜,1060502,04~06,台北市內湖區碧山里內湖路3段60巷12弄1~30號,台北市內湖區碧山里內湖路3段60巷12弄1 號,25.0888554,121.5930147
1465,住宅竊盜,1060502,10~12,台北市大同區玉泉里忠孝西路2段1~30號,台北市大同區玉泉里忠孝西路2段1 號,25.0482151,121.5099164
1466,住宅竊盜,1060502,13~15,台北市中山區林森北路511~540號,台北市中山區林森北路511 號,25.0619756,121.5257455
1467,住宅竊盜,1060503,04~06,台北市南港區成福里東新街91~120號,台北市南港區成福里東新街91 號,25.0465831,121.5891096
1468,住宅竊盜,1060503,10~12,台北市中山區合江街61巷1~30號,台北市中山區合江街61巷1 號,25.0572918,121.5393114
1469,住宅竊盜,1060503,22~24,台北市文山區興隆路1段151~180號,台北市文山區興隆路1段151 號,25.0017867,121.5424414
1470,住宅竊盜,1060503,22~24,台北市萬華區峨眉街61~90號,台北市萬華區峨眉街61 號,25.0437132,121.5061626
1471,住宅竊盜,1060504,16~18,台北市中正區黎明里漢口街1段1~30號,台北市中正區黎明里漢口街1段1 號,25.045231,121.5146312
1472,住宅竊盜,1060504,19~21,台北市中正區黎明里漢口街1段1~30號,台北市中正區黎明里漢口街1段1 號,25.045231,121.5146312
1473,住宅竊盜,1060504,19~21,台北市中正區黎明里漢口街1段20巷6弄,台北市中正區黎明里漢口街1段20巷6弄,25.045166,121.5141534
1474,住宅竊盜,1060505,01~03,台北市北投區洲美里洲美街139巷1~30號,台北市北投區洲美里洲美街139巷1 號,25.0997157,121.504337
1475,住宅竊盜,1060506,13~15,台北市南港區東新里向陽路121~150號,台北市南港區東新里向陽路121 號,25.0555234,121.5941114
1476,住宅竊盜,1060508,10~12,台北市中正區頂東里晉江街124巷1~30號,台北市中正區頂東里晉江街124巷1 號,25.0216179,121.525274
1477,住宅竊盜,1060508,22~24,台北市萬華區環河南路1段61~90號,台北市萬華區環河南路1段61 號,25.0452812,121.5023915
1478,住宅竊盜,1060509,13~15,台北市內湖區成功路2段451~480號,台北市內湖區成功路2段451 號,25.0721285,121.5897141
1479,住宅竊盜,1060510,07~09,台北市信義區景新里吳興街91~120號,台北市信義區景新里吳興街91 號,25.030587,121.5608513
1480,住宅竊盜,1060511,13~15,台北市內湖區民權東路6段180巷77弄1~30號,台北市內湖區民權東路6段180巷77弄1 號,25.0708453,121.6064241
1481,住宅竊盜,1060512,01~03,台北市松山區民生東路4段121~150號,台北市松山區民生東路4段121 號,25.058281,121.553485
1482,住宅竊盜,1060513,13~15,台北市北投區福興里致遠一路2段61~90號,台北市北投區福興里致遠一路2段61 號,25.1122714,121.513337
1483,住宅竊盜,1060515,04~06,台北市士林區延平北路8段80巷51弄1~30號,台北市士林區延平北路8段80巷51弄1 號,25.1063559,121.485536
1484,住宅竊盜,1060515,16~18,台北市信義區三犁里松仁路211~240號,台北市信義區三犁里松仁路211 號,25.026877,121.568539
1485,住宅竊盜,1060515,19~21,台北市中山區錦州街151~180號,台北市中山區錦州街151 號,25.0603365,121.5296735
1486,住宅竊盜,1060516,13~15,台北市大安區芳和里樂業街91~120號,台北市大安區芳和里樂業街91 號,25.0212492,121.5515815
1487,住宅竊盜,1060516,16~18,台北市大同區建功里重慶北路1段83巷31~60號,台北市大同區建功里重慶北路1段83巷31 號,25.052879,121.515109
1488,住宅竊盜,1060517,04~06,台北市南港區重陽里重陽路211~240號,台北市南港區重陽里重陽路211 號,25.0574198,121.6013581
1489,住宅竊盜,1060517,10~12,台北市中正區螢雪里9鄰汀洲路2段6巷1~30號,台北市中正區螢雪里9鄰汀洲路2段6巷1 號,25.0257094,121.5158392
1490,住宅竊盜,1060517,13~15,台北市內湖區五分里32鄰康寧路3段265巷12之1~30號,台北市內湖區五分里32鄰康寧路3段265巷12之1 號,25.0664084,121.6117863
1491,住宅竊盜,1060518,10~12,台北市萬華區長沙街2段121~150號,台北市萬華區長沙街2段121 號,25.040533,121.503437
1492,住宅竊盜,1060518,19~21,台北市萬華區東園街151~180號,台北市萬華區東園街151 號,25.0245391,121.4972242
1493,住宅竊盜,1060519,07~09,台北市士林區名山里中山北路6段2巷31~60號,台北市士林區名山里中山北路6段2巷31 號,25.103435,121.5274121
1494,住宅竊盜,1060519,19~21,台北市中山區新生北路3段11巷1~30號,台北市中山區新生北路3段11巷1 號,25.063687,121.5284389
1495,住宅竊盜,1060520,16~18,台北市中山區伊通街66之1~30號,台北市中山區伊通街66之1 號,25.0525997,121.5347349
1496,住宅竊盜,1060523,10~12,台北市中正區螢圃里重慶南路3段65巷4弄1~30號,台北市中正區螢圃里重慶南路3段65巷4弄1 號,25.0265668,121.5165934
1497,住宅竊盜,1060523,13~15,台北市北投區泉源里1鄰珠海路121~150號,台北市北投區泉源里1鄰珠海路121 號,25.1421904,121.5063522
1498,住宅竊盜,1060523,13~15,台北市中山區錦州街181~210號,台北市中山區錦州街181 號,25.0604257,121.531039
1499,住宅竊盜,1060523,16~18,台北市中正區螢圃里重慶南路3段65巷4弄1~30號,台北市中正區螢圃里重慶南路3段65巷4弄1 號,25.0265668,121.5165934
1500,住宅竊盜,1060523,16~18,台北市中正區螢圃里重慶南路3段65巷4弄1~30號,台北市中正區螢圃里重慶南路3段65巷4弄1 號,25.0265668,121.5165934
1501,住宅竊盜,1060523,16~18,台北市中正區螢圃里重慶南路3段65巷4弄1~30號,台北市中正區螢圃里重慶南路3段65巷4弄1 號,25.0265668,121.5165934
1502,住宅竊盜,1060523,19~21,台北市中山區德惠街3巷1~30號,台北市中山區德惠街3巷1 號,25.0670489,121.523118
1503,住宅竊盜,1060524,07~09,台北市中山區民生東路3段9巷1~30號,台北市中山區民生東路3段9巷1 號,25.0583355,121.5376308
1504,住宅竊盜,1060525,07~09,台北市文山區試院里006鄰和興路53巷2弄1~30號,台北市文山區試院里006鄰和興路53巷2弄1 號,24.985307,121.547834
1505,住宅竊盜,1060528,19~21,台北市信義區吳興街350巷1~30號,台北市信義區吳興街350巷1 號,25.0255365,121.5662713
1506,住宅竊盜,1060528,22~24,台北市中正區河堤里金門街1~30號,台北市中正區河堤里金門街1 號,25.0218131,121.523432
1507,住宅竊盜,1060529,19~21,台北市中山區松江路362巷1~30號,台北市中山區松江路362巷1 號,25.0619877,121.5328981
1508,住宅竊盜,1060530,10~12,台北市中山區建國北路2段258巷1~30號,台北市中山區建國北路2段258巷1 號,25.0619183,121.5364888
1509,住宅竊盜,1060530,19~21,台北市北投區奇岩里公館路130巷1弄1~30號,台北市北投區奇岩里公館路130巷1弄1 號,25.1293397,121.5050568
1510,住宅竊盜,1060531,07~09,台北市萬華區西園路320巷36弄1~30號,台北市萬華區西園路320巷36弄1 號,25.0263725,121.4922894
1511,住宅竊盜,1060531,16~18,台北市大安區敦安里敦化南路1段295巷31~60號,台北市大安區敦安里敦化南路1段295巷31 號,25.0354437,121.5506799
1512,住宅竊盜,1060601,07~09,台北市南港區玉成街201巷1~30號,台北市南港區玉成街201巷1 號,25.0444249,121.584987
1513,住宅竊盜,1060601,13~15,台北市中正區幸福里杭州南路1段6巷1~30號,台北市中正區幸福里杭州南路1段6巷1 號,25.0435237,121.5262916
1514,住宅竊盜,1060601,22~24,台北市松山區撫遠街400巷31~60號,台北市松山區撫遠街400巷31 號,25.0653077,121.5653121
1515,住宅竊盜,1060602,07~09,台北市大同區至聖里大龍街271~300號,台北市大同區至聖里大龍街271 號,25.0717907,121.5159395
1516,住宅竊盜,1060602,13~15,台北市北投區桃源里中央北路3段236巷1~30號,台北市北投區桃源里中央北路3段236巷1 號,25.1361734,121.4800498
1517,住宅竊盜,1060604,16~18,台北市大安區龍淵里辛亥路2段181~210號,台北市大安區龍淵里辛亥路2段181 號,25.0216835,121.5416177
1518,住宅竊盜,1060606,07~09,台北市士林區天祿里士東路89巷16弄1~30號,台北市士林區天祿里士東路89巷16弄1 號,25.113221,121.528592
1519,住宅竊盜,1060606,07~09,台北市士林區蘭雅里5鄰士東路120巷22弄1~30號,台北市士林區蘭雅里5鄰士東路120巷22弄1 號,25.1111686,121.5295953
1520,住宅竊盜,1060607,01~03,台北市北投區清江里崇仁路1段131巷10弄1~30號,台北市北投區清江里崇仁路1段131巷10弄1 號,25.1247766,121.50251
1521,住宅竊盜,1060607,10~12,台北市南港區南港路3段16巷1弄1~30號,台北市南港區南港路3段16巷1弄1 號,25.0546522,121.5924576
1522,住宅竊盜,1060607,13~15,台北市大同區寧夏路91~120號,台北市大同區寧夏路91 號,25.0594258,121.5150007
1523,住宅竊盜,1060608,16~18,台北市信義區雅祥里松信路31~60號,台北市信義區雅祥里松信路31 號,25.0482662,121.5721907
1524,住宅竊盜,1060610,19~21,台北市文山區萬美里010鄰萬美街1段91~120號,台北市文山區萬美里010鄰萬美街1段91 號,25.0015889,121.565847
1525,住宅竊盜,1060616,13~15,台北市中山區朱崙街31~60號,台北市中山區朱崙街31 號,25.0500866,121.5409333
1526,住宅竊盜,1060617,01~03,台北市南港區南港路2段151~180號,台北市南港區南港路2段151 號,25.0544434,121.5956354
1527,住宅竊盜,1060619,04~06,台北市信義區安康里松仁路121~150號,台北市信義區安康里松仁路121 號,25.0344907,121.5684029
1528,住宅竊盜,1060619,07~09,台北市大安區錦安里潮州街91~120號,台北市大安區錦安里潮州街91 號,25.028907,121.526761
1529,住宅竊盜,1060619,10~12,台北市北投區湖山里紗帽路1~30號,台北市北投區湖山里紗帽路1 號,25.14061,121.536821
1530,住宅竊盜,1060619,13~15,台北市士林區陽明里光華路26巷1~30號,台北市士林區陽明里光華路26巷1 號,25.137384,121.5421973
1531,住宅竊盜,1060619,19~21,台北市士林區社新里延平北路6段261巷1~30號,台北市士林區社新里延平北路6段261巷1 號,25.0885689,121.503978
1532,住宅竊盜,1060619,22~24,台北市信義區景新里吳興街91~120號,台北市信義區景新里吳興街91 號,25.030587,121.5608513
1533,住宅竊盜,1060620,13~15,台北市大同區延平里民生西路301~330號,台北市大同區延平里民生西路301 號,25.0570901,121.5129216
1534,住宅竊盜,1060620,22~24,台北市中山區天津街61~90號,台北市中山區天津街61 號,25.0514181,121.5234488
1535,住宅竊盜,1060621,07~09,台北市大同區星明里重慶北路2段97巷1~30號,台北市大同區星明里重慶北路2段97巷1 號,25.056592,121.515081
1536,住宅竊盜,1060621,10~12,台北市北投區一德里中央北路4段481~510號,台北市北投區一德里中央北路4段481 號,25.1285112,121.4693882
1537,住宅竊盜,1060623,13~15,台北市信義區雅祥里永吉路61~90號,台北市信義區雅祥里永吉路61 號,25.045847,121.5692588
1538,住宅竊盜,1060624,01~03,台北市士林區天母里中山北路7段141巷1~30號,台北市士林區天母里中山北路7段141巷1 號,25.1228433,121.5305938
1539,住宅竊盜,1060624,04~06,台北市中山區吉林路301~330號,台北市中山區吉林路301 號,25.0632224,121.5304428
1540,住宅竊盜,1060624,04~06,台北市北投區福興里自強街5巷137弄1~30號,台北市北投區福興里自強街5巷137弄1 號,25.1121149,121.5108458
1541,住宅竊盜,1060624,13~15,台北市士林區福佳里美崙街62巷1~30號,台北市士林區福佳里美崙街62巷1 號,25.0973039,121.522143
1542,住宅竊盜,1060624,19~21,台北市北投區清江里新市街24巷61~90號,台北市北投區清江里新市街24巷61 號,25.1310382,121.5032795
1543,住宅竊盜,1060625,22~24,台北市中山區龍江路394巷31~60號,台北市中山區龍江路394巷31 號,25.067313,121.539788
1544,住宅竊盜,1060626,13~15,台北市大安區通化里通化街19巷1~30號,台北市大安區通化里通化街19巷1 號,25.0316192,121.5551032
1545,住宅竊盜,1060626,22~24,台北市文山區萬年里公館街1~30號,台北市文山區萬年里公館街1 號,25.0048705,121.5384631
1546,住宅竊盜,1060629,01~03,台北市大同區朝陽里重慶北路2段16巷1~30號,台北市大同區朝陽里重慶北路2段16巷1 號,25.05458,121.513832
1547,住宅竊盜,1060629,19~21,台北市內湖區民權東路6段241~270號,台北市內湖區民權東路6段241 號,25.0671317,121.6010127
1548,住宅竊盜,1060630,04~06,台北市松山區南京東路3段303巷7弄1~30號,台北市松山區南京東路3段303巷7弄1 號,25.0527655,121.5466358
1549,住宅竊盜,1060630,10~12,台北市內湖區安康路93巷4弄1~30號,台北市內湖區安康路93巷4弄1 號,25.0629811,121.5971755
1550,住宅竊盜,1060702,16~18,台北市士林區三玉里忠誠路2段181~210號,台北市士林區三玉里忠誠路2段181 號,25.1163995,121.5339561
1551,住宅竊盜,1060703,10~12,台北市北投區八仙里大度路怡和巷3弄1~30號,台北市北投區八仙里大度路怡和巷3弄1 號,25.1214758,121.4957939
1552,住宅竊盜,1060705,22~24,台北市內湖區內湖路2段235巷1~30號,台北市內湖區內湖路2段235巷1 號,25.082843,121.590824
1553,住宅竊盜,1060706,13~15,台北市萬華區和平西路3段51巷1~30號,台北市萬華區和平西路3段51巷1 號,25.0355086,121.5027469
1554,住宅竊盜,1060706,16~18,台北市南港區福德街309巷31~60號,台北市南港區福德街309巷31 號,25.0391683,121.5883363
1555,住宅竊盜,1060707,13~15,台北市松山區民權東路3段106巷1~30號,台北市松山區民權東路3段106巷1 號,25.0618628,121.5449868
1556,住宅竊盜,1060708,22~24,台北市中正區龍福里南昌路1段51巷1~30號,台北市中正區龍福里南昌路1段51巷1 號,25.031641,121.517326
1557,住宅竊盜,1060710,10~12,台北市北投區中央里中央南路1段196巷1~30號,台北市北投區中央里中央南路1段196巷1 號,25.1330116,121.5016154
1558,住宅竊盜,1060710,13~15,台北市士林區永倫里倫等街30巷1~30號,台北市士林區永倫里倫等街30巷1 號,25.0918582,121.501291
1559,住宅竊盜,1060711,13~15,台北市士林區承德里後港街20巷1~30號,台北市士林區承德里後港街20巷1 號,25.0828354,121.5226344
1560,住宅竊盜,1060712,10~12,台北市大安區龍坡里溫州街18巷1~30號,台北市大安區龍坡里溫州街18巷1 號,25.024784,121.533217
1561,住宅竊盜,1060712,13~15,台北市中山區龍江路298巷1~30號,台北市中山區龍江路298巷1 號,25.0470691,121.540523
1562,住宅竊盜,1060714,01~03,台北市信義區三張里松智路39巷1~30號,台北市信義區三張里松智路39巷1 號,25.0297486,121.5657278
